,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Outlier_Flag_2021
12653,Quetiapine Fumarate ER,Quetiapine Fumarate,1,Major Pharmaceu,0.0,,,,,,0.0,,,,,,228.11,$303.00,12,$0.81,$19.01,1.0,2129.22,"2,989",89,$0.71,$23.92,1.0,3748.0,"5,818",185,$0.68,$20.26,0
12654,Quetiapine Fumarate ER,Quetiapine Fumarate,1,Macleods Pharma,0.0,,,,,,159482.76,"75,741","1,990",$2.09,$80.14,1.0,509266.55,"$422,220.00","11,389",$1.20,$44.72,0.0,477559.18,"531,066","14,598",$0.89,$32.71,0.0,390150.21,"375,061","10,206",$1.03,$38.23,0
12655,Quetiapine Fumarate ER,Quetiapine Fumarate,1,Lupin Pharmaceu,2128323.97,"450,892","12,404",$4.70,$171.58,0.0,10373197.91,"3,841,404","106,451",$2.71,$97.45,0.0,7607336.9,"$4,766,658.50","130,856",$1.61,$58.14,0.0,6488915.53,"5,541,101.5","149,238",$1.18,$43.48,0.0,6711294.02,"6,007,684","159,653",$1.14,$42.04,0
12656,Quetiapine Fumarate ER,Quetiapine Fumarate,1,Ingenus Pharmac,0.0,,,,,,210210.58,"127,384","3,463",$1.64,$60.70,0.0,543449.1,"$458,759.00","12,117",$1.19,$44.85,0.0,749860.2,"894,142","23,741",$0.85,$31.59,0.0,381238.75,"449,509","12,308",$0.85,$30.97,0
12657,Quetiapine Fumarate ER,Quetiapine Fumarate,1,Aurobindo Pharm,0.0,,,,,,186544.1,"136,544","3,303",$1.38,$56.48,0.0,217008.47,"$157,627.00","4,427",$1.36,$49.02,0.0,29344.72,"35,580","1,081",$0.82,$27.15,0.0,4899.3,"6,195",224,$0.81,$21.87,1
12658,Quetiapine Fumarate ER,Quetiapine Fumarate,1,Astrazeneca Lp/,8317988.1,"1,498,511","40,957",$5.53,$203.09,0.0,867811.59,"881,450","23,603",$0.98,$36.77,0.0,178070.94,"$226,248.00","6,209",$0.79,$28.68,0.0,47885.0,"70,733","1,950",$0.68,$24.56,0.0,3570.55,"5,978",150,$0.60,$23.80,1
12659,Quetiapine Fumarate ER,Quetiapine Fumarate,1,Aci Healthcare,0.0,,,,,,523656.62,"310,218","8,317",$1.68,$62.96,0.0,1440939.29,"$1,146,213.00","31,279",$1.27,$46.07,0.0,385609.27,"522,183","13,733",$0.76,$28.08,0.0,438531.59,"595,204","15,173",$0.76,$28.90,0
12660,Quetiapine Fumarate ER,Quetiapine Fumarate,1,Accord Healthca,40487711.37,"3,690,721","99,931",$10.82,$405.16,0.0,18032723.68,"6,716,268","183,429",$2.65,$98.31,0.0,11822477.43,"$7,956,930.56","212,506",$1.48,$55.63,0.0,9533418.24,"8,903,518.5","233,871",$1.07,$40.76,0.0,8515887.57,"8,422,103.9","219,998",$1.01,$38.71,0
12661,Quflora,Pedi Multivit No.63 W-Fluoride,1,Overall,5959544.32,"1,019,122","33,485",$5.85,$177.98,0.0,1935474.43,"326,613","10,503",$5.93,$184.28,0.0,745614.93,"$108,661.00","3,483",$6.86,$214.07,0.0,428055.49,"55,632","1,766",$7.69,$242.39,0.0,23327.91,"2,950",94,$7.91,$248.17,1
12662,Quflora,Pedi Multivit No.63 W-Fluoride,1,Carwin Associat,5959544.32,"1,019,122","33,485",$5.85,$177.98,0.0,1935474.43,"326,613","10,503",$5.93,$184.28,0.0,745614.93,"$108,661.00","3,483",$6.86,$214.07,0.0,428055.49,"55,632","1,766",$7.69,$242.39,0.0,23327.91,"2,950",94,$7.91,$248.17,1
12663,Quflora,Pedi Multivit No.83 W-Fluoride,1,Overall,479959.66,"223,051","4,482",$2.15,$107.09,1.0,131355.63,"60,965","1,221",$2.15,$107.58,1.0,17738.26,"$6,390.00",129,$2.78,$137.51,1.0,14515.15,"4,480",87,$3.24,$166.84,1.0,6629.45,"1,918",39,$3.46,$169.99,1
12664,Quflora,Pedi Multivit No.83 W-Fluoride,1,Carwin Associat,479959.66,"223,051","4,482",$2.15,$107.09,1.0,131355.63,"60,965","1,221",$2.15,$107.58,1.0,17738.26,"$6,390.00",129,$2.78,$137.51,1.0,14515.15,"4,480",87,$3.24,$166.84,1.0,6629.45,"1,918",39,$3.46,$169.99,1
12665,Quillichew ER,Methylphenidate HCl,2,Overall,15204606.55,"1,541,641","50,009",$9.86,$304.04,0.0,45084215.92,"4,333,436.5","139,869",$10.40,$322.33,0.0,58159483.22,"$5,448,625.50","174,855",$10.67,$332.62,0.0,62716566.39,"5,527,887","177,699",$11.35,$352.94,0.0,67374817.42,"5,598,865.5","179,971",$12.03,$374.36,0
12666,Quillichew ER,Methylphenidate HCl,1,Tris Pharma Inc,0.0,,,,,,3329808.28,"319,899","10,081",$10.41,$330.31,0.0,54446802.18,"$5,097,057.50","162,795",$10.68,$334.45,0.0,62383116.16,"5,497,223","176,607",$11.35,$353.23,0.0,67366277.75,"5,598,136.5","179,948",$12.03,$374.37,0
12667,Quillichew ER,Methylphenidate HCl,1,Pfizer US Pharm,15204606.55,"1,541,641","50,009",$9.86,$304.04,0.0,41754407.64,"4,013,537.5","129,788",$10.40,$321.71,0.0,3712681.04,"$351,568.00","12,060",$10.56,$307.85,0.0,333450.23,"30,664","1,092",$10.87,$305.36,0.0,8539.67,729,23,$11.70,$371.29,1
12668,Quillivant XR,Methylphenidate HCl,1,Overall,0.0,,,,,,2111324.11,"984,707","5,508",$2.14,$383.32,0.0,35088631.19,"$16,824,129.00","96,943",$2.09,$361.95,0.0,52294313.23,"22,590,030","130,474",$2.31,$400.80,0.0,62234680.66,"25,178,620.5","146,099",$2.47,$425.98,0
12669,Quillivant XR,Methylphenidate HCl,1,Tris Pharma Inc,0.0,,,,,,2111324.11,"984,707","5,508",$2.14,$383.32,0.0,35088631.19,"$16,824,129.00","96,943",$2.09,$361.95,0.0,52294313.23,"22,590,030","130,474",$2.31,$400.80,0.0,62234680.66,"25,178,620.5","146,099",$2.47,$425.98,0
12670,Quinapril HCl,Quinapril HCl,6,Overall,807772.63,"3,358,254","87,140",$0.24,$9.27,0.0,658181.89,"2,980,433.3","75,030",$0.22,$8.77,0.0,546269.57,"$2,550,348.24","60,556",$0.21,$9.02,0.0,459528.65,"2,318,913.5","49,806",$0.20,$9.23,0.0,429404.6,"2,098,745","41,861",$0.20,$10.26,0
12671,Quinapril HCl,Quinapril HCl,1,Solco Healthcar,0.0,,,,,,97463.14,"421,791","9,953",$0.23,$9.79,0.0,225016.13,"$1,031,448.00","23,768",$0.22,$9.47,0.0,204265.04,"1,020,885","21,749",$0.20,$9.39,0.0,185628.27,"893,281","18,028",$0.21,$10.30,0
12672,Quinapril HCl,Quinapril HCl,1,Lupin Pharmaceu,192392.56,"828,472","21,804",$0.23,$8.82,0.0,151113.51,"733,979","18,809",$0.21,$8.03,0.0,153947.41,"$752,791.00","17,592",$0.20,$8.75,0.0,200988.85,"1,034,847","21,632",$0.19,$9.29,0.0,203943.36,"1,017,605","19,541",$0.20,$10.44,0
12673,Quinapril HCl,Quinapril HCl,1,Greenstone LLC.,30535.75,"109,959","3,179",$0.28,$9.61,0.0,5410.75,"38,325","1,086",$0.14,$4.98,0.0,1380.39,"$6,651.00",217,$0.23,$6.36,1.0,272.42,"1,140",35,$0.25,$7.78,1.0,117.69,570,19,$0.21,$6.19,1
12674,Quinapril HCl,Quinapril HCl,1,"Cipla USA, Inc.",299125.98,"1,212,765","30,280",$0.25,$9.88,0.0,180621.04,"785,230.3","19,423",$0.23,$9.30,0.0,21671.62,"$108,183.24","2,758",$0.20,$7.86,0.0,9153.05,"49,146.5","1,207",$0.19,$7.58,0.0,1951.3,"12,624",319,$0.15,$6.12,1
12675,Quinapril HCl,Quinapril HCl,1,Bluepoint Labor,44302.85,"177,706","4,871",$0.25,$9.10,0.0,37172.77,"163,677","4,324",$0.23,$8.60,0.0,29020.69,"$136,118.00","3,508",$0.21,$8.27,0.0,23152.26,"110,017","2,666",$0.21,$8.68,0.0,19645.49,"100,124","2,249",$0.20,$8.74,0
12676,Quinapril HCl,Quinapril HCl,1,Aurobindo Pharm,241415.49,"1,029,352","27,006",$0.23,$8.94,0.0,186400.68,"837,431","21,435",$0.22,$8.70,0.0,115233.33,"$515,157.00","12,713",$0.22,$9.06,0.0,21697.03,"102,878","2,517",$0.21,$8.62,0.0,18118.49,"74,541","1,705",$0.24,$10.63,0
12677,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,4,Overall,171118.63,"263,748","6,994",$0.65,$24.47,0.0,149880.84,"271,573","6,772",$0.55,$22.13,0.0,143990.38,"$274,506.00","6,692",$0.52,$21.52,0.0,128794.38,"267,103","5,814",$0.49,$22.15,0.0,124345.34,"238,462","4,853",$0.52,$25.62,0
12678,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,1,Greenstone LLC.,42075.9,"64,175","1,785",$0.66,$23.57,0.0,19115.32,"37,453",945,$0.51,$20.23,0.0,30502.16,"$57,845.00","1,459",$0.53,$20.91,0.0,30444.8,"60,412","1,392",$0.51,$21.87,0.0,13475.85,"25,401",611,$0.54,$22.06,0
12679,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,1,Gavis/Lupin,75183.56,"114,421","2,922",$0.66,$25.73,0.0,59567.4,"107,041","2,609",$0.56,$22.83,0.0,50894.13,"$97,114.00","2,352",$0.53,$21.64,0.0,18458.16,"41,179",926,$0.45,$19.93,0.0,1865.34,"4,650",100,$0.41,$18.65,1
12680,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,1,Aurobindo Pharm,47849.32,"74,853","2,001",$0.64,$23.91,0.0,68901.79,"122,793","3,094",$0.56,$22.27,0.0,62246.86,"$119,007.00","2,863",$0.52,$21.74,0.0,79690.67,"165,182","3,485",$0.48,$22.87,0.0,108803.4,"208,081","4,131",$0.53,$26.34,0
12681,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,1,Apotex Corp,6009.85,"10,299",286,$0.59,$21.01,0.0,2296.33,"4,286",124,$0.54,$18.52,1.0,347.23,$540.00,18,$0.64,$19.29,1.0,200.75,330,11,$0.61,$18.25,1.0,200.75,330,11,$0.61,$18.25,1
12682,Quinidine Gluconate,Quinidine Gluconate,1,Overall,272160.06,"46,315",545,$5.88,$499.38,0.0,195635.91,"41,263",455,$4.74,$429.97,0.0,247524.67,"$44,580.00",477,$5.55,$518.92,0.0,309242.03,"52,639",494,$5.87,$626.00,0.0,343126.73,"56,308",539,$6.09,$636.60,0
12683,Quinidine Gluconate,Quinidine Gluconate,1,Mutual Pharm Co,272160.06,"46,315",545,$5.88,$499.38,0.0,195635.91,"41,263",455,$4.74,$429.97,0.0,247524.67,"$44,580.00",477,$5.55,$518.92,0.0,309242.03,"52,639",494,$5.87,$626.00,0.0,343126.73,"56,308",539,$6.09,$636.60,0
12684,Quinidine Sulfate,Quinidine Sulfate,1,Overall,14726.81,"60,312.02",626,$0.28,$23.53,0.0,19898.21,"70,387.83",661,$0.30,$30.10,0.0,26058.08,"$103,732.10",853,$0.26,$30.55,0.0,19779.59,"89,399.331",690,$0.25,$28.67,0.0,19711.9,"86,306",661,$0.26,$29.82,0
12685,Quinidine Sulfate,Quinidine Sulfate,1,Sandoz,14726.81,"60,312.02",626,$0.28,$23.53,0.0,19898.21,"70,387.83",661,$0.30,$30.10,0.0,26058.08,"$103,732.10",853,$0.26,$30.55,0.0,19779.59,"89,399.331",690,$0.25,$28.67,0.0,19711.9,"86,306",661,$0.26,$29.82,0
12686,Quinine Sulfate,Quinine Sulfate,4,Overall,271633.13,"66,705","1,695",$4.08,$160.26,0.0,213004.87,"67,592","1,664",$3.14,$128.01,0.0,159570.84,"$59,542.00","1,476",$2.67,$108.11,0.0,112506.13,"56,037","1,365",$2.01,$82.42,0.0,92009.07,"47,725","1,139",$1.93,$80.78,0
12687,Quinine Sulfate,Quinine Sulfate,1,Mutual Pharm Co,122575.55,"29,291",783,$4.18,$156.55,0.0,72615.21,"23,629",600,$3.07,$121.03,0.0,25997.74,"$10,074.00",266,$2.58,$97.74,0.0,6638.56,"3,568",74,$1.86,$89.71,1.0,3750.43,"1,977",45,$1.90,$83.34,1
12688,Quinine Sulfate,Quinine Sulfate,1,Lupin Pharmaceu,67918.33,"17,199",423,$3.95,$160.56,0.0,56181.97,"16,985",418,$3.31,$134.41,0.0,35541.98,"$12,923.00",313,$2.75,$113.55,0.0,19760.33,"9,619",248,$2.05,$79.68,0.0,12400.31,"5,384",136,$2.30,$91.18,0
12689,Quinine Sulfate,Quinine Sulfate,1,Ingenus Pharmac,0.0,,,,,,37054.39,"13,035",331,$2.84,$111.95,0.0,66549.68,"$25,910.00",661,$2.57,$100.68,0.0,69206.57,"35,207",863,$1.97,$80.19,0.0,61352.65,"33,137",818,$1.85,$75.00,0
12690,Quinine Sulfate,Quinine Sulfate,1,Teva USA,81139.25,"20,215",489,$4.01,$165.93,0.0,47153.3,"13,943",315,$3.38,$149.69,0.0,31481.44,"$10,635.00",236,$2.96,$133.40,0.0,16900.67,"7,643",180,$2.21,$93.89,0.0,14505.68,"7,227",140,$2.01,$103.61,0
12691,Qulipta,Atogepant,1,Overall,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,769199.73,"23,760",756,$32.36,"$1,017.46",0
12692,Qulipta,Atogepant,1,Abbvie US LLC,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,769199.73,"23,760",756,$32.36,"$1,017.46",0
12693,Qutenza,Capsaicin/Skin Cleanser,1,Overall,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,129394.7,693.008,49,$186.71,"$2,640.71",1
12694,Qutenza,Capsaicin/Skin Cleanser,1,Averitas Pharma,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,129394.7,693.008,49,$186.71,"$2,640.71",1
12695,Quzyttir,Cetirizine HCl,1,Overall,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,144201.41,398,44,$362.32,"$3,277.30",1
12696,Quzyttir,Cetirizine HCl,1,Tersera Therape,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,144201.41,398,44,$362.32,"$3,277.30",1
12697,Qvar Redihaler,Beclomethasone Dipropionate,1,Overall,0.0,,,,,,111673708.26,"5,974,423.122","558,572",$18.69,$199.93,0.0,168865382.08,"$8,388,285.19","780,406",$20.12,$216.38,0.0,156161799.86,"7,382,446.566","679,915",$21.14,$229.68,0.0,107951629.4,"4,895,717.86","446,332",$22.03,$241.86,0
12698,Qvar Redihaler,Beclomethasone Dipropionate,1,Teva Specialty,0.0,,,,,,111673708.26,"5,974,423.122","558,572",$18.69,$199.93,0.0,168865382.08,"$8,388,285.19","780,406",$20.12,$216.38,0.0,156161799.86,"7,382,446.566","679,915",$21.14,$229.68,0.0,107951629.4,"4,895,717.86","446,332",$22.03,$241.86,0
12699,R-Gene 10,Arginine HCl,1,Overall,20908.78,"119,926",177,$0.17,$118.13,0.0,19643.03,"176,495",283,$0.11,$69.41,0.0,19514.09,"$196,204.54",351,$0.10,$55.60,0.0,23695.46,"180,267.42",338,$0.13,$70.10,0.0,26751.8,"167,686.29",292,$0.16,$91.62,0
12700,R-Gene 10,Arginine HCl,1,Pharmaci/Pfizer,20908.78,"119,926",177,$0.17,$118.13,0.0,19643.03,"176,495",283,$0.11,$69.41,0.0,19514.09,"$196,204.54",351,$0.10,$55.60,0.0,23695.46,"180,267.42",338,$0.13,$70.10,0.0,26751.8,"167,686.29",292,$0.16,$91.62,0
12701,Rabeprazole Sodium,Rabeprazole Sodium,7,Overall,993703.6,"1,188,638","29,410",$0.84,$33.79,0.0,803494.23,"1,099,276","26,423",$0.73,$30.41,0.0,732502.01,"$1,205,723.00","28,376",$0.61,$25.81,0.0,659259.37,"1,257,001","27,920",$0.52,$23.61,0.0,693956.1,"1,393,943.12","29,396",$0.50,$23.61,0
12702,Rabeprazole Sodium,Rabeprazole Sodium,1,Advagen Pharma,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,32541.4,"71,899","1,623",$0.45,$20.05,0
12703,Rabeprazole Sodium,Rabeprazole Sodium,1,Ascend Laborato,0.0,,,,,,0.0,,,,,,46380.06,"$90,053.00","2,207",$0.52,$21.01,0.0,78752.52,"169,243","3,956",$0.47,$19.91,0.0,91690.44,"192,533.03","4,212",$0.48,$21.77,0
12704,Rabeprazole Sodium,Rabeprazole Sodium,1,Aurobindo Pharm,0.0,,,,,,0.0,,,,,,38592.02,"$52,843.00","1,112",$0.73,$34.71,0.0,154091.02,"262,490","5,335",$0.59,$28.88,0.0,175725.27,"322,891.09","6,311",$0.54,$27.84,0
12705,Rabeprazole Sodium,Rabeprazole Sodium,1,Teva USA,288919.2,"336,167","8,681",$0.86,$33.28,0.0,54593.47,"73,493","1,918",$0.74,$28.46,0.0,7924.51,"$10,337.00",285,$0.77,$27.81,0.0,1167.63,"2,428",70,$0.48,$16.68,1.0,510.01,"1,140",34,$0.45,$15.00,1
12706,Rabeprazole Sodium,Rabeprazole Sodium,1,Lupin Pharmaceu,353190.62,"429,120","10,347",$0.82,$34.13,0.0,175361.41,"241,246","5,698",$0.73,$30.78,0.0,169260.78,"$273,577.00","6,636",$0.62,$25.51,0.0,16079.7,"30,007",771,$0.54,$20.86,0.0,7266.61,"16,119",405,$0.45,$17.94,0
12707,Rabeprazole Sodium,Rabeprazole Sodium,1,Kremers/Lannett,272239.39,"324,128","7,997",$0.84,$34.04,0.0,323131.41,"434,410","10,445",$0.74,$30.94,0.0,259040.67,"$433,098.00","10,307",$0.60,$25.13,0.0,245372.58,"488,123","11,107",$0.50,$22.09,0.0,211110.45,"453,207","9,908",$0.47,$21.31,0
12708,Rabeprazole Sodium,Rabeprazole Sodium,1,Torrent Pharmac,79354.39,"99,223","2,385",$0.80,$33.27,0.0,250407.94,"350,127","8,362",$0.72,$29.95,0.0,211303.97,"$345,815.00","7,829",$0.61,$26.99,0.0,163795.92,"304,710","6,681",$0.54,$24.52,0.0,175111.92,"336,154","6,903",$0.52,$25.37,0
12709,Radicava,Edaravone,1,Overall,654148.72,"108,867",170,$6.01,"$3,847.93",1.0,4681742.6,"752,874.658","1,025",$6.22,"$4,567.55",0.0,5137251.88,"$936,086.57","1,321",$5.49,"$3,888.91",0.0,4054512.74,"768,839.921","1,799",$5.27,"$2,253.76",0.0,4630602.2,"679,436.593","1,302",$6.82,"$3,556.53",0
12710,Radicava,Edaravone,1,Mitsubishi Tana,654148.72,"108,867",170,$6.01,"$3,847.93",1.0,4681742.6,"752,874.658","1,025",$6.22,"$4,567.55",0.0,5137251.88,"$936,086.57","1,321",$5.49,"$3,888.91",0.0,4054512.74,"768,839.921","1,799",$5.27,"$2,253.76",0.0,4630602.2,"679,436.593","1,302",$6.82,"$3,556.53",0
12711,Raloxifene HCl,Raloxifene HCl,8,Overall,3786095.18,"1,566,313","50,142",$2.42,$75.51,0.0,2356654.46,"1,694,242.5","53,421",$1.39,$44.11,0.0,2438592.09,"$1,643,774.00","50,200",$1.48,$48.58,0.0,1277559.87,"1,505,416","43,875",$0.85,$29.12,0.0,1129110.91,"1,488,293.15","42,718",$0.75,$26.43,0
12712,Raloxifene HCl,Raloxifene HCl,1,Amneal Pharmace,1029497.17,"450,278","14,520",$2.29,$70.90,0.0,374351.31,"270,218","8,361",$1.39,$44.77,0.0,316012.89,"$211,494.00","6,438",$1.49,$49.09,0.0,237187.44,"248,173","7,002",$0.96,$33.87,0.0,201909.88,"217,322","5,852",$0.93,$34.50,0
12713,Raloxifene HCl,Raloxifene HCl,1,Major Pharmaceu,0.0,,,,,,0.0,,,,,,0.0,,,,,,280.52,570,15,$0.49,$18.70,1.0,293.15,510,13,$0.57,$22.55,1
12714,Raloxifene HCl,Raloxifene HCl,1,Prasco Labs,1163452.67,"459,540","14,825",$2.53,$78.48,0.0,690209.18,"519,939","16,704",$1.33,$41.32,0.0,881442.03,"$544,633.00","16,918",$1.62,$52.10,0.0,65043.38,"90,374","2,782",$0.72,$23.38,0.0,12357.64,"20,850",651,$0.59,$18.98,0
12715,Raloxifene HCl,Raloxifene HCl,1,Teva USA,886855.28,"360,198","11,289",$2.46,$78.56,0.0,545888.72,"350,935","10,922",$1.56,$49.98,0.0,506587.53,"$357,918.00","10,658",$1.42,$47.53,0.0,340023.16,"361,266","9,974",$0.94,$34.09,0.0,246173.0,"300,709.12","8,341",$0.82,$29.51,0
12716,Raloxifene HCl,Raloxifene HCl,1,Aurobindo Pharm,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,64884.17,"65,595","1,506",$0.99,$43.08,0
12717,Raloxifene HCl,Raloxifene HCl,1,Ahp,556.4,308,13,$1.81,$42.80,1.0,0.0,,,,,,0.0,,,,,,0.0,,,,,,265.55,392,11,$0.68,$24.14,1
12718,Raloxifene HCl,Raloxifene HCl,1,Dr.Reddy'S Lab,275133.96,"113,174","3,621",$2.43,$75.98,0.0,445539.47,"326,447.5","10,282",$1.36,$43.33,0.0,446949.74,"$315,329.00","9,600",$1.42,$46.56,0.0,268444.08,"320,580","9,434",$0.84,$28.45,0.0,256166.63,"309,340","8,684",$0.83,$29.50,0
12719,Raloxifene HCl,Raloxifene HCl,1,"Cipla USA, Inc.",430599.7,"182,815","5,874",$2.36,$73.31,0.0,300665.78,"226,703","7,152",$1.33,$42.04,0.0,287599.9,"$214,400.00","6,586",$1.34,$43.67,0.0,366581.29,"484,453","14,668",$0.76,$24.99,0.0,347060.89,"573,575.03","17,660",$0.61,$19.65,0
12720,Ramelteon,Ramelteon,6,Overall,0.0,,,,,,0.0,,,,,,1909423.32,"$291,987.50","10,021",$6.54,$190.54,0.0,3777696.36,"884,776.25","30,285",$4.27,$124.74,0.0,3296181.31,"1,142,911","39,756",$2.88,$82.91,0
12721,Ramelteon,Ramelteon,1,Zydus Pharmaceu,0.0,,,,,,0.0,,,,,,965571.46,"$153,258.50","5,201",$6.30,$185.65,0.0,2256900.98,"522,089.75","17,720",$4.32,$127.36,0.0,1781451.14,"594,235.5","20,270",$3.00,$87.89,0
12722,Ramelteon,Ramelteon,1,Teva USA,0.0,,,,,,0.0,,,,,,682515.05,"$100,265.00","3,509",$6.81,$194.50,0.0,503041.46,"104,544","3,675",$4.81,$136.88,0.0,41964.05,"16,225",600,$2.59,$69.94,0
12723,Ramelteon,Ramelteon,1,Granules Pharma,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,30893.77,"11,402",410,$2.71,$75.35,0
12724,Ramelteon,Ramelteon,1,Upsher-Smith La,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,459636.55,"168,136","5,922",$2.73,$77.62,0
12725,Ramelteon,Ramelteon,1,Dr.Reddy'S Lab,0.0,,,,,,0.0,,,,,,261336.81,"$38,464.00","1,311",$6.79,$199.34,0.0,875654.78,"216,030.5","7,407",$4.05,$118.22,0.0,502986.69,"165,740.5","5,880",$3.03,$85.54,0
12726,Ramelteon,Ramelteon,1,"Trupharma, LLC.",0.0,,,,,,0.0,,,,,,0.0,,,,,,142099.14,"42,112","1,483",$3.37,$95.82,0.0,479249.11,"187,172","6,674",$2.56,$71.81,0
12727,Ramipril,Ramipril,10,Overall,1055310.65,"5,844,246.33","157,773",$0.18,$6.69,0.0,962856.35,"6,248,537","162,627",$0.15,$5.92,0.0,1112469.67,"$7,129,903.00","178,314",$0.16,$6.24,0.0,1020239.36,"7,443,688.01","169,737",$0.14,$6.01,0.0,1016545.73,"7,557,618.03","160,710",$0.14,$6.33,0
12728,Ramipril,Ramipril,1,Aurobindo Pharm,186004.84,"1,065,238","30,059",$0.17,$6.19,0.0,319520.42,"2,100,803","54,415",$0.15,$5.87,0.0,463895.05,"$2,867,459.00","71,734",$0.16,$6.47,0.0,435339.54,"3,091,049.01","71,684",$0.14,$6.07,0.0,398120.33,"2,707,994","58,067",$0.15,$6.86,0
12729,Ramipril,Ramipril,1,Bluepoint Labor,76101.43,"377,137","10,340",$0.20,$7.36,0.0,76317.62,"410,844","11,145",$0.19,$6.85,0.0,78662.39,"$454,101.00","12,101",$0.17,$6.50,0.0,47279.25,"297,731","7,359",$0.16,$6.42,0.0,45475.17,"288,434","6,749",$0.16,$6.74,0
12730,Ramipril,Ramipril,1,Accord Healthca,15701.53,"90,229","2,658",$0.17,$5.91,0.0,1122.75,"12,469",383,$0.09,$2.93,1.0,938.51,"$7,420.00",225,$0.12,$4.17,1.0,261.52,"7,185",203,$0.04,$1.29,1.0,128.85,"4,890",143,$0.03,$0.90,1
12731,Ramipril,Ramipril,1,Zydus Pharmaceu,160512.11,"762,627","19,844",$0.21,$8.09,0.0,168562.38,"1,014,413","25,927",$0.17,$6.50,0.0,163359.13,"$1,142,325.00","28,063",$0.14,$5.82,0.0,139645.34,"1,094,434","23,950",$0.13,$5.83,0.0,145421.72,"1,138,349","23,175",$0.13,$6.27,0
12732,Ramipril,Ramipril,1,Rising Pharm,12622.36,"79,636","2,121",$0.16,$5.95,0.0,42489.98,"303,902","8,290",$0.14,$5.13,0.0,84188.91,"$541,436.00","14,260",$0.16,$5.90,0.0,100626.9,"726,977","18,030",$0.14,$5.58,0.0,134187.6,"1,030,795.03","23,971",$0.13,$5.60,0
12733,Ramipril,Ramipril,1,Dr.Reddy'S Lab,0.0,,,,,,15.12,"2,490",73,$0.01,$0.21,1.0,131.45,"$1,500.00",45,$0.09,$2.92,1.0,252.64,"6,074",149,$0.04,$1.70,1.0,186.46,"5,461",129,$0.03,$1.45,1
12734,Ramipril,Ramipril,1,Lupin Pharmaceu,603470.86,"3,463,911.33","92,593",$0.17,$6.52,0.0,354406.58,"2,398,216","62,250",$0.15,$5.69,0.0,320668.09,"$2,107,742.00","51,703",$0.15,$6.20,0.0,296295.93,"2,212,003","48,169",$0.13,$6.15,0.0,290853.94,"2,366,217","48,117",$0.12,$6.04,0
12735,Ramipril,Ramipril,1,Exelan Pharmace,897.52,"5,468",158,$0.17,$5.68,1.0,258.29,"1,830",57,$0.14,$4.53,1.0,155.45,"$1,800.00",45,$0.09,$3.45,1.0,0.0,,,,,,213.48,"1,254",23,$0.16,$9.28,1
12736,Ramipril,Ramipril,1,Camber Pharmace,0.0,,,,,,163.21,"3,570",87,$0.05,$1.88,1.0,470.69,"$6,120.00",138,$0.08,$3.41,1.0,283.76,"6,120",157,$0.05,$1.81,1.0,108.75,"2,430",73,$0.04,$1.49,1
12737,Ramipril,Ramipril,1,Chartwell Rx Ll,0.0,,,,,,0.0,,,,,,0.0,,,,,,254.48,"2,115",36,$0.11,$7.07,1.0,1849.43,"11,794",263,$0.15,$7.03,0
